The Dharma Bums,Sierras,Desolation,Bohemia,Sierras Desolation,Desolation Bohemia,Bohemia Peak,The Sierras Desolation,a Desolation Bohemia,the Bohemia Peak,The Sierras On Desolation,a Desolation after Bohemia,the Bohemia for Peak,zest,vigil,marathon
"The Reckoning (Darkest Powers, #3)",Chloe Derek,Derek Saunders,Saunders Simon,a Chloe Derek,the Derek Saunders,a Saunders Simon,Chloe,Derek,Saunders,,,,,,
"Mary Poppins (Mary Poppins, #1)",Poppins Seventeen,Seventeen Banks,Banks Number,A Poppins Seventeen,an Seventeen Banks,all Banks Number,Poppins,Seventeen,Banks,cordial,dose,armchair,,,
"Red Seas Under Red Skies (Gentleman Bastard, #2)",Verrar Requin,Requin Tal,Tal Locke,every Verrar Requin,any Requin Tal,all Tal Locke,cardinal,undeserving,clientele,Verrar,Requin,Tal,,,
The House on Mango Street,Latina Esperanza,Esperanza Told,Told Chicago,all Latina Esperanza,The Esperanza Told,the Told Chicago,grade,herself,country,Latina,Esperanza,Told,,,
City of Thieves,Kolya Leningrad,Leningrad Thieves,Thieves Lev,an Kolya Leningrad,all Leningrad Thieves,a Thieves Lev,colonel,deprivation,eggs,Kolya,Leningrad,Thieves,,,
"Halfway to the Grave (Night Huntress, #1)",Crawfield Bones,Bones Cat,Cat Pretty,these Crawfield Bones,any Bones Cat,all Cat Pretty,stalker,heartbeat,Crawfield,Bones,Cat,,,,
The Twits,Twit Bird,Bird Twit,each Twit Bird,all Bird Twit,revenge,everything,day,Twit,Bird,,,,,,
"Abhorsen (Abhorsen, #3)",Orannis Lirael,Lirael Destroyer,Destroyer Disreputable,any Orannis Lirael,some Lirael Destroyer,both Destroyer Disreputable,necromancer,hill,unleashing,Orannis,Lirael,Destroyer,,,
The Beach House,Hamptons Jack,Jack Peter,Peter Hamptons,no Hamptons Jack,the Jack Peter,a Peter Hamptons,no Hamptons,the Jack,a Peter,drowning,lesson,servant,,,
The Eyes of the Dragon,Delain Flagg,Flagg Peter,Peter King,A Delain Flagg,an Flagg Peter,the Peter King,Delain,Flagg,Peter,tower,inherit,poison,,,
Children of Dune (Dune Chronicles #3),Arrakis Arrakis,those Arrakis Arrakis,Arrakis,Imperium,spice,lush,,,,,,,,,
"Leviathan Wakes (The Expanse, #1)",Scopuli,Belt,Asteroid,Scopuli Belt,Belt Asteroid,Asteroid Saturn,A Scopuli Belt,the Belt Asteroid,this Asteroid Saturn,A Scopuli,the Belt,this Asteroid,miner,needle,derelict
"Queen of Shadows (Throne of Glass, #4)",Terrasen Galathynius,Galathynius Sardothien,Sardothien Aelin,an Terrasen Galathynius,a Galathynius Sardothien,the Sardothien Aelin,Terrasen,Galathynius,Sardothien,,,,,,
The Snowy Day,Snowy Keats,Keats Universal,Universal Horn,No Snowy Keats,another Keats Universal,The Universal Horn,No Snowy as Keats,another Keats than Universal,The Universal at Horn,snowflake,snowfall,collage,,,
"To the Nines (Stephanie Plum, #9)",Nines,Turnpike,Singh,Nines Turnpike,Turnpike Singh,Singh Strip,An Nines Turnpike,every Turnpike Singh,the Singh Strip,An Nines,every Turnpike,the Singh,deli,hey,meat
Where We Belong,Kirby Caldwell,Caldwell City,City Rose,each Kirby Caldwell,a Caldwell City,an City Rose,world?îand,knock,threshold,Kirby,Caldwell,City,,,
Sputnik Sweetheart,Miu,Sumire,Miu Sumire,Sumire K,K Kerouac,an Miu Sumire,a Sumire K,the K Kerouac,an Miu,a Sumire,the K,coat,alternate,phone,
The Signature of All Things,Whittaker Signature,Signature Alma,Alma Pray,both Whittaker Signature,all Signature Alma,this Alma Pray,both Whittaker Along Signature,all Signature beyond Alma,this Alma across Pray,commerce,eighteenth,divine,,,
"Dead Witch Walking (The Hollows, #1)",Hollows Cincinnati,Cincinnati Morgan,Morgan Rachel,an Hollows Cincinnati,that Cincinnati Morgan,the Morgan Rachel,Hollows,Cincinnati,Morgan,rife,gather,attitude,,,
The Night Before Christmas,Livingston Unbeknownst,Unbeknownst Clement,Clement Troy,No Livingston Unbeknownst,This Unbeknownst Clement,a Clement Troy,Livingston,Unbeknownst,Clement,Visit,authorship,housekeeper,,,
"An Echo in the Bone (Outlander, #7)",Claires √•r,√•r Fraser,Fraser Outlander,DT Claires √•r,DT √•r Fraser,DT Fraser Outlander,ingen,Claires,Fraser,,,,,,
"Unearthly (Unearthly, #1)",Unearthly Gardner,Gardner Clara,Clara Tucker,another Unearthly Gardner,no Gardner Clara,this Clara Tucker,Unearthly,Gardner,Clara,,,,,,
The Case for Christ,Tribune Lee,Lee Chicago,Chicago Tribune,an Tribune Lee,the Lee Chicago,a Chicago Tribune,an Tribune about Lee,the Lee for Chicago,a Chicago from Tribune,scenario,interview,Christ,,,
"Knife of Dreams (Wheel of Time, #11)",Gai'don Loial,Loial Nynaeve,Nynaeve Seanchan,All Gai'don Loial,those Loial Nynaeve,this Nynaeve Seanchan,Gai'don,Loial,Nynaeve,al'Thor,truce,storm,,,
Hoot,Roy Dana,Dana Hiaasen,Hiaasen Carl,some Roy Dana,no Dana Hiaasen,The Hiaasen Carl,thumbs,owls,acquaintance,Roy,Dana,Hiaasen,,,
The Aeneid,Aeneas Carthage,Carthage Collector,Collector Trojan,These Aeneas Carthage,any Carthage Collector,This Collector Trojan,Aeneas,Carthage,Collector,clothbound,ribbon,afterword,,,
This Is How You Lose Her,Yunior Dominican,Dominican Magdalena,Magdalena Alma,these Yunior Dominican,This Dominican Magdalena,all Magdalena Alma,glove,washing,bat,Yunior,Dominican,Magdalena,,,
After Dark,Mari Denny,Denny Haruki,Haruki Murakami,These Mari Denny,every Denny Haruki,A Haruki Murakami,Mari,Denny,Haruki,speculation,interplay,oblivion,,,
"It's Not Summer Without You (Summer, #2)",Belly Jeremiah,Jeremiah Cousins,Cousins Beach,this Belly Jeremiah,The Jeremiah Cousins,the Cousins Beach,Belly,Jeremiah,Cousins,,,,,,
"Pushing the Limits (Pushing the Limits, #1)",Hutchins Echo,Echo Noah,Noah Emerson,No Hutchins Echo,All Echo Noah,each Noah Emerson,curl,jock,shifts,Hutchins,Echo,Noah,,,
Quidditch Through the Ages,Snitch Wigtown,Wigtown Relief,Relief Quidditch,This Snitch Wigtown,no Wigtown Relief,this Relief Quidditch,meat,sale,fan,Snitch,Wigtown,Relief,,,
"Miss Nelson Is Missing! (Miss Nelson, #1)",Paper Swamp,Swamp Marshall,Marshall Viola,those Paper Swamp,A Swamp Marshall,The Marshall Viola,those Paper,A Swamp,The Marshall,witchy,substitute,shred,,,
The Long Walk,May May,The May May,May,limit,Walk,teenage,,,,,,,,,
"The Ersatz Elevator (A Series of Unfortunate Events, #6)",EVENTS SERIES,SERIES Klaus,Klaus Baudelaire,these EVENTS SERIES,some SERIES Klaus,each Klaus Baudelaire,herring,woe,discomfort,EVENTS,SERIES,Klaus,,,
"Messenger (The Giver, #3)",Matty Giver,Giver Messenger,Messenger Seer,The Matty Giver,a Giver Messenger,the Messenger Seer,messenger,guidance,forest,Matty,Giver,Messenger,,,
"Lover Revealed (Black Dagger Brotherhood, #4)",O'Neal Butch,Butch Marissa,Marissa Brotherhood,A O'Neal Butch,the Butch Marissa,an Marissa Brotherhood,O'Neal,Butch,Marissa,,,,,,
'Salem's Lot,'Salem Lot,Lot Jerusalem,Jerusalem Road,this 'Salem Lot,the Lot Jerusalem,a Jerusalem Road,'Salem,Lot,Jerusalem,flap,photographs,material,,,
"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Enlightened,Morse,Learning,Enlightened Morse,Morse Learning,Learning Institute,no Enlightened Morse,this Morse Learning,the Learning Institute,no Enlightened,this Morse,the Learning,newspaper,rule,
State of Fear,Guinea Crichton,Crichton Vancouver,Vancouver Fear,This Guinea Crichton,all Crichton Vancouver,the Vancouver Fear,Guinea,Crichton,Vancouver,gear,buyer,laboratory,,,
The Statistical Probability of Love at First Sight,Hadley JFK,JFK Oliver,Oliver Sullivan,each Hadley JFK,this JFK Oliver,an Oliver Sullivan,airport,intervene,blink,Hadley,JFK,Oliver,,,
"The Golem's Eye (Bartimaeus, #2)",Resistance Nathanial,Nathanial Amulet,Amulet Golem,no Resistance Nathanial,the Nathanial Amulet,The Amulet Golem,skullduggery,ringleader,troublesome,Resistance,Nathanial,Amulet,,,
Still Life with Woodpecker,Woodpecker Arabs,Arabs Camel,Camel Life,a Woodpecker Arabs,the Arabs Camel,a Camel Life,activism,individualism,royalty,Woodpecker,Arabs,Camel,,,
Those Who Save Us,Trudy Us,Us Minnesota,Minnesota Germany,Those Trudy Us,an Us Minnesota,a Minnesota Germany,photograph,shame,evocation,,,,,,
The Broker,Backman Oval,Oval Joel,Joel Eventually,no Backman Oval,The Oval Joel,the Joel Eventually,no Backman,The Oval,the Joel,pardon,broker,heyday,,,
"Across the Universe (Across the Universe, #1)",Godspeed Amy,Amy Godspeed,A Godspeed Amy,no Amy Godspeed,Godspeed,Amy,,,,,,,,,
"Blood Rites (The Dresden Files, #6)",Chicago,Thomas,Dresden,Chicago Thomas,Thomas Dresden,Dresden Harry,this Chicago Thomas,that Thomas Dresden,a Dresden Harry,this Chicago,that Thomas,a Dresden,entropy,instance,integrity
"The Boxcar Children (The Boxcar Children, #1)",The,the,boxcar,goal,grandfather,,,,,,,,,,
The Silent Wife,Silent Wife,Wife Silent,a Wife Silent,The Silent,a Wife,the Silent,dissolution,catastrophe,couple,,,,,,
How to Be a Woman,Det Varf√∂r,Varf√∂r √§r,√§r Och,DT Det Varf√∂r,DT Varf√∂r √§r,DT √§r Och,vara,kvinna,Det,Varf√∂r,,,,,
"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Court?îbut Tamlin,Tamlin Feyre,Feyre Maas,this Court?îbut Tamlin,a Tamlin Feyre,the Feyre Maas,looms?îand,Spring,Throne,Court?îbut,Tamlin,Feyre,,,
Life,Richards Stones,Stones Rolling,Rolling Keith,the Richards Stones,the Stones Rolling,crossfire,hurricane,roll,,,,,,,
Unaccustomed Earth,India and Thailand Ruma,Ruma Goodness,Goodness Lahiri,any India and Thailand Ruma,a Ruma Goodness,all Goodness Lahiri,stories?îlonger,elegy,alcoholism,India and Thailand,Ruma,Goodness,,,
The Pilot's Wife,Kathryn,Lyons,Ireland,Kathryn Lyons,Lyons Ireland,Ireland Soon,another Kathryn Lyons,A Lyons Ireland,this Ireland Soon,another Kathryn,A Lyons,this Ireland,publicity,taut,knock
White Noise,Noise Hitler,Hitler Middle,Middle White,A Noise Hitler,an Hitler Middle,a Middle White,Noise,Hitler,Middle,consumerism,chemical,noise,,,
The Origin of Species,Species Darwin,Darwin Species,those Species Darwin,no Darwin Species,those Species between Darwin,no Darwin for Species,subtlety,Origin,humane,,,,,,
Blankets,Blankets Wisconsin,Wisconsin Blankets,A Blankets Wisconsin,the Wisconsin Blankets,blustery,playfulness,rivalry,Wisconsin,,,,,,,
The Story of Edgar Sawtelle,Sawtelle Claude,Claude Edgar,Edgar Wisconsin,an Sawtelle Claude,the Claude Edgar,a Edgar Wisconsin,barn,mute,companionship,,,,,,
Drowning Ruth,Neumann Wisconsin,Wisconsin Neumann,the Neumann Wisconsin,The Wisconsin Neumann,the Neumann,The Wisconsin,a Neumann,dramatically,drowning,lake,,,,,
Post Office,Chinaski Dirty,Dirty Bukowski,Bukowski Service,every Chinaski Dirty,the Dirty Bukowski,a Bukowski Service,betting,hangover,pray,,,,,,
"All the Pretty Horses (The Border Trilogy, #1)",Grady Horses,Horses Pretty,Pretty Mexico,an Grady Horses,a Horses Pretty,the Pretty Mexico,border,desolate,idyllic,Grady,Horses,Pretty,,,
"The Complete Sherlock Holmes, Vol 2",Milverton Grange,Grange Wisteria,Wisteria Eccles,Some Milverton Grange,the Grange Wisteria,Some Wisteria Eccles,Some Milverton,the Grange,Some Wisteria,Adventure,mane,colourman,,,
"The Last Unicorn (The Last Unicorn, #1)",The,hereShe,incarnate,bumbling,,,,,,,,,,,
"Magyk (Septimus Heap, #1)",Heaps Heap,Heap Magyk,Magyk Septimus,That Heaps Heap,this Heap Magyk,The Magyk Septimus,bundle,yearning,midwife,Heaps,Heap,Magyk,,,
Fever 1793,Cook Mattie,Mattie Polly,Polly Philadelphia,all Cook Mattie,the Mattie Polly,a Polly Philadelphia,playmate,fever,enterprise,Cook,Mattie,Polly,,,
"The Likeness (Dublin Murder Squad, #2)",Required ID,ID Tana,Tana Elm,The Required ID,this ID Tana,no Tana Elm,The Required,this ID,no Tana,telephone,pitch,devotion,,,
The Jungle Book,Mowgli Baloo,Baloo Bagheera,Bagheera Kaa,the Mowgli Baloo,The Baloo Bagheera,a Bagheera Kaa,Mowgli,Baloo,Bagheera,python,mongoose,panther,,,
"I Am Pilgrim (Pilgrim, #1)",Arabian Saudi,Saudi Pilgrim,Pilgrim Afghanistan,An Arabian Saudi,A Saudi Pilgrim,all Pilgrim Afghanistan,An Arabian,A Saudi,all Pilgrim,biotech,mountainside,acid,,,
Howl and Other Poems,,,,,,,,,,,,,,,
Go the Fuck to Sleep,Fuck Mansbach,Mansbach Ricardo,Ricardo Cortes,a Fuck Mansbach,the Mansbach Ricardo,a Ricardo Cortes,snoozing,permission,parenting,,,,,,
"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",Random Dent,Dent Prefect,Prefect Hitchhiker,all Random Dent,a Dent Prefect,an Prefect Hitchhiker,Random,Dent,Prefect,obliteration,takeover,misunderstanding,,,
The Tiger's Wife,Natalia Z√≥ra,Z√≥ra Grief,Grief Balkan,These Natalia Z√≥ra,these Z√≥ra Grief,another Grief Balkan,Natalia,Z√≥ra,Grief,vagabond,deathless,grandfather,,,
"Poison Study (Study, #1)",Dust?îand Ixia,Ixia Yelena,Yelena Butterfly,A Dust?îand Ixia,an Ixia Yelena,this Yelena Butterfly,Choose,death??taster,Dust?îand,Ixia,Yelena,,,,
"Lover Unbound (Black Dagger Brotherhood, #5)",Whitcomb Vishous,Vishous Lessening,Lessening Brotherhood,no Whitcomb Vishous,a Vishous Lessening,The Lessening Brotherhood,Whitcomb,Vishous,Lessening,,,,,,
The Mist,Project Project,those Project Project,Project,mist,supermarket,dim,,,,,,,,,
"Dead Beat (The Dresden Files, #7)",Word,Windy,Word PD,PD Windy,Windy Investigations,no Word PD,The PD Windy,the Windy Investigations,no Word,The PD,the Windy,time?îand,bidding,merciless,
"Golden Son (Red Rising, #2)",Golds?îand Eo,Eo Darrow,Darrow Gold,A Golds?îand Eo,the Eo Darrow,a Darrow Gold,Golds?îand,Darrow,,,,,,,
What the Dog Saw and Other Adventures,Gladwell Saw,Saw Popeil,Popeil Millan,The Gladwell Saw,the Saw Popeil,The Popeil Millan,The Gladwell over Saw,the Saw between Popeil,The Popeil about Millan,ketchup,whisperer,profiling,,,
Pretty Girls,Julia Scott,Scott Claire,Claire Julia,No Julia Scott,another Scott Claire,no Claire Julia,No Julia,another Scott,no Claire,disappearance,note,discovery,,,
"Last Argument of Kings (The First Law, #3)",Luthar Northmen,Northmen Logen,Logen Superior,No Luthar Northmen,no Northmen Logen,A Logen Superior,soldiering,dan,revolt,Luthar,Northmen,Logen,,,
Revival,Jacobs Reverend,Reverend Morton,Morton Hawthorne,every Jacobs Reverend,both Reverend Morton,a Morton Hawthorne,Jacobs,Reverend,Morton,showman,devising,toy,,,
Horton Hears a Who!,Dustin Horton,Horton Hoffman,Hoffman Academy,An Dustin Horton,the Horton Hoffman,An Hoffman Academy,Dustin,Horton,Hoffman,cassette,min,narration,,,
"Lirael (Abhorsen, #2)",Clayr Disreputable,Disreputable Lirael,Lirael Excellence,this Clayr Disreputable,an Disreputable Lirael,the Lirael Excellence,unsure,birthright,winner,Clayr,Disreputable,Lirael,,,
"Black Butler, Vol. 1 (Black Butler, #1)",Phantomhive Ciel,Ciel Earl,Earl London,those Phantomhive Ciel,this Ciel Earl,The Earl London,Phantomhive,Ciel,Earl,,,,,,
"Winter (The Lunar Chronicles, #4)",Jacin Levana,Levana Cinder,Cinder Winter,all Jacin Levana,the Levana Cinder,a Cinder Winter,Jacin,Levana,Cinder,,,,,,
The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror,Stevenson'ƒ±n √º√ß,√º√ß √∂yk√ºleri,√∂yk√ºleri Jekyll,DT Stevenson'ƒ±n √º√ß,DT √º√ß √∂yk√ºleri,DT √∂yk√ºleri Jekyll,Stevenson'ƒ±n,√∂yk√ºleri,biri,anlatan,insanƒ±n,,,,
The Hunger Games Tribute Guide,Flickerman Seneca,Seneca Hunger,Hunger Training,each Flickerman Seneca,any Seneca Hunger,This Hunger Training,Flickerman,Seneca,Hunger,,,,,,
"The Warded Man (Demon Cycle, #1)",those,this,the,herd,sunset,consuming,,,,,,,,,
The Pilgrim's Progress,Celestial,Despair,Giant,Celestial Despair,Despair Giant,Giant Pilgrim,This Celestial Despair,The Despair Giant,the Giant Pilgrim,This Celestial against Despair,The Despair through Giant,the Giant of Pilgrim,pilgrim,vigor,Progress
"One Shot (Jack Reacher, #9)",Barr Reacher,Reacher Six,Six Child,no Barr Reacher,this Reacher Six,a Six Child,no Barr,this Reacher,a Six,prosecution,heartland,ruthlessness,,,
"The Serpent's Shadow (Kane Chronicles, #3)",Apophis Kane,Kane Sadie,Sadie Brooklyn,the Apophis Kane,all Kane Sadie,this Sadie Brooklyn,Apophis,Kane,Sadie,,,,,,
Duma Key,LINE Freemantle,Freemantle Kamen,Kamen Duma,A LINE Freemantle,a Freemantle Kamen,the Kamen Duma,LINE,Freemantle,Kamen,rattling,splinter,scratch,,,
The House at Riverton,Riverton Maurier,Maurier Daphne,Daphne Perfect,some Riverton Maurier,a Maurier Daphne,an Daphne Perfect,some Riverton,a Maurier,an Daphne,flashback,reminiscent,,,,
"Winter's Heart (Wheel of Time, #9)",Cadsuane Aiel,Aiel Bain,Bain Morgase,neither Cadsuane Aiel,the Aiel Bain,The Bain Morgase,Cadsuane,Aiel,Bain,liar,rife,destination,,,
"Proven Guilty (The Dresden Files, #8)",Wizards,Warden,Windy,Wizards Warden,Warden Windy,Windy Council,another Wizards Warden,all Warden Windy,no Windy Council,another Wizards,all Warden,no Windy,skull,feed,assault
"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",Dostoyevsky Underground,Underground Anniversary,Anniversary Mann,both Dostoyevsky Underground,this Underground Anniversary,The Anniversary Mann,both Dostoyevsky above Underground,this Underground without Anniversary,The Anniversary From Mann,antihero,peasant,outlook,,,
The Heart is a Lonely Hunter,Singer Carson,Carson Set,Set South,each Singer Carson,every Carson Set,an Set South,drunkard,caf√©,confidant,Singer,Carson,Set,,,
"The Infinite Sea (The 5th Wave, #2)",Ringer Wave,Wave Others,Others Sullivan,the Ringer Wave,a Wave Others,the Others Sullivan,extermination,goal,despair,Ringer,Wave,Others,,,
The Once and Future King (The Once and Future King #1-4),White White,all White White,White,grandeur,doom,retelling,,,,,,,,,
"Small Gods (Discworld, #13)",Religion Discworld,Discworld Religion,all Religion Discworld,a Discworld Religion,Religion,Discworld,acolyte,tortoise,manifestation,,,,,,
"Bud, Not Buddy",Bud Calloway,Calloway Flint,Flint Herman,those Bud Calloway,this Calloway Flint,an Flint Herman,momma,suitcase,hunger,Bud,Calloway,Flint,,,
"The Indian in the Cupboard (The Indian in the Cupboard, #1)",Omri Iroquois,Iroquois Bear,Bear Omri,the Omri Iroquois,the Iroquois Bear,Omri,Iroquois,Bear,cupboard,toy,plastic,,,,
"A Memory of Light (Wheel of Time, #14)",Radar Judkins,Judkins McDougal,McDougal Sony,The Radar Judkins,these Judkins McDougal,both McDougal Sony,Radar,Judkins,McDougal,update,Spring,burst,,,
Me and Earl and the Dying Girl,Gaines Film,Film Made,Made Herzog,any Gaines Film,each Film Made,all Made Herzog,mandate,invisibility,spotlight,Gaines,Film,Made,,,
"The Ugly Truth (Diary of a Wimpy Kid, #5)",Rowley Greg,Greg Heffley,Heffley ??the Rowley Greg,a Greg Heffley,the Heffley ??hurry,awkward,side,Rowley,Greg,Heffley,,,,,
"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",Steph,Stephanie,Plum,Steph Stephanie,Stephanie Plum,Plum A,the Steph Stephanie,the Stephanie Plum,the Steph,the Stephanie,slippery,extraordinaire,chase,,
"2nd Chance (Women's Murder Club, #2)",Cindy Boxer,Boxer Chronicle,Chronicle Women,another Cindy Boxer,This Boxer Chronicle,A Chronicle Women,another Cindy,This Boxer,A Chronicle,inspector,chill,examiner,,,
"The Complete Maus (Maus, #1-2)",Maus Survivor,Survivor Spiegelman,Spiegelman Holocaust,A Maus Survivor,the Survivor Spiegelman,A Spiegelman Holocaust,significance,relief,sensation,Maus,Survivor,Spiegelman,,,
"The Eyre Affair (Thursday Next, #1)",Operative,Mycroft,Prose,Operative Mycroft,Mycroft Prose,Prose Bronte,these Operative Mycroft,those Mycroft Prose,any Prose Bronte,these Operative,those Mycroft,any Prose,cloning,prelude,caper
Sideways Stories from Wayside School (Wayside School #1),School School,another School School,builder,classroom,floor,School,,,,,,,,,
The Art of Happiness,Lama Dalai,Dalai Cutler,Cutler Tibet,every Lama Dalai,an Dalai Cutler,the Cutler Tibet,every Lama Through Dalai,an Dalai across Cutler,the Cutler around Tibet,insecurity,discouragement,statesman,,,
The Bone Clocks,Sykes Holly,Holly Alps,Alps Cambridge,every Sykes Holly,This Holly Alps,no Alps Cambridge,Sykes,Holly,Alps,townhouse,rod,aura,,,
Black and Blue,Fran Benedetto,Benedetto Bobby,Bobby Beth,every Fran Benedetto,both Benedetto Bobby,this Bobby Beth,spite,ran,self,Fran,Benedetto,Bobby,,,
